source,target,link_type,article_id
Kwek Leng Beng,REUTERS,PERSON,cdl_00634
Kwek Leng Beng,Sherman Kwek,PERSON,cdl_00716|frasers_00410
Lee Hsien Loong,MOF,PERSON,frasers_00345
Lee Hsien Loong,Ministry of Finance,PERSON,frasers_00345
Lee Hsien Loong,Parliament,PERSON,frasers_00345
Lianhe Zaobao,Sers,PERSON,hdb_00217
Lianhe Zaobao,Wong,PERSON,hdb_00200
MOF,Ministry of Finance,ORGANIZATION,frasers_00345|hdb_00055
MOF,Parliament,ORGANIZATION,frasers_00345
MSD Partners,Millennium & Copthorne,ORGANIZATION,cdl_00504
Mapletree,OCBC,ORGANIZATION,frasers_00334
Mapletree,REITs,ORGANIZATION,frasers_00334
Mapletree,Sembcorp Industries,ORGANIZATION,frasers_00394
Mapletree,Singtel,ORGANIZATION,frasers_00394
Mapletree,UOL,ORGANIZATION,frasers_00394
Mapletree,Venture Corp,ORGANIZATION,frasers_00394
Mapletree,Wheelock Properties,ORGANIZATION,frasers_00394
Mapletree,Wing Tai,PERSON,frasers_00394
Mapletree Logistics Trust,OCBC,ORGANIZATION,frasers_00497
Mapletree Logistics Trust,STI,ORGANIZATION,frasers_00497
Microsoft,Total Oil,ORGANIZATION,frasers_00364|frasers_00405
Millennium & Copthorne,REUTERS,ORGANIZATION,cdl_00634
Ministry of Finance,Parliament,ORGANIZATION,frasers_00345
Ministry of National,SLA,ORGANIZATION,hdb_00508
Ministry of National Development,Town councils,ORGANIZATION,hdb_00006|hdb_00128
Most Sustainable Corporation,Top Singapore Company,ORGANIZATION,cdl_00006
NPI,Singapore Business Review,ORGANIZATION,frasers_00391
New Housing and Development Board,SBF,ORGANIZATION,hdb_00410
Ng,Tai,PERSON,hdb_01110
Nicholas Mak,ZACD Group,PERSON,frasers_00400
Normanton Park,Shunfu Ville,PERSON,hdb_00787
OCBC,REITs,ORGANIZATION,frasers_00334
OCBC,STI,ORGANIZATION,frasers_00497
Ong Boon Hua,S&CC,PERSON,hdb_00170
Our Tampines Hub,Tampines MRT,ORGANIZATION,cdl_00854
Owners,Shunfu Ville,PERSON,hdb_00674
PAP,Residents,PERSON,hdb_00112
PUB,Smart,PERSON,hdb_00968
Parliament,Some,PERSON,hdb_00408
Parliament,Zaqy,PERSON,hdb_00408
People,Public,PERSON,cdl_00251
People,Singapore Sustainability Academy,PERSON,cdl_00251
People,Sustainability Energy Association of Singapore,PERSON,cdl_00251
People,THE Singapore Sustainability Academy,PERSON,cdl_00251
PropertyGuru,Urban Redevelopment Authority,ORGANIZATION,cdl_00205
Public,Singapore Sustainability Academy,PERSON,cdl_00251
Public,Sustainability Energy Association of Singapore,PERSON,cdl_00251
Public,THE Singapore Sustainability Academy,PERSON,cdl_00251
ROF,SBF,ORGANIZATION,hdb_00707|hdb_00708|hdb_00725
SERS,URA,ORGANIZATION,condo_00110
SP Setia International,Urban Redevelopment Authority,ORGANIZATION,cdl_00172
ST,Straits Times,ORGANIZATION,hdb_01001
Sembcorp Industries,Singtel,ORGANIZATION,frasers_00394
Sembcorp Industries,UOL,ORGANIZATION,frasers_00394
Sembcorp Industries,Venture Corp,ORGANIZATION,frasers_00394
Sembcorp Industries,Wheelock Properties,ORGANIZATION,frasers_00394
Sembcorp Industries,Wing Tai,PERSON,frasers_00394
Singapore Exchange,UNIT,ORGANIZATION,frasers_00164
Singapore Sustainability Academy,Sustainability Energy Association of Singapore,ORGANIZATION,cdl_00251
Singapore Sustainability Academy,Sustainable Energy Association of Singapore,ORGANIZATION,cdl_00250|cdl_00258|cdl_00259
Singapore Sustainability Academy,THE Singapore Sustainability Academy,ORGANIZATION,cdl_00251
Singtel,UOL,ORGANIZATION,frasers_00394
Singtel,Venture Corp,ORGANIZATION,frasers_00394
Singtel,Wheelock Properties,ORGANIZATION,frasers_00394
Singtel,Wing Tai,PERSON,frasers_00394
Some,Zaqy,PERSON,hdb_00408
Sponsor,Tai Tak Estates Sdn Bhd,ORGANIZATION,cdl_00639
Straits Times,Teen,PERSON,hdb_00582
Sustainability Energy Association of Singapore,THE Singapore Sustainability Academy,ORGANIZATION,cdl_00251
Tampines West MRT,URA,ORGANIZATION,cdl_00203|condo_00079
UOL,Venture Corp,ORGANIZATION,frasers_00394
UOL,Wheelock Properties,ORGANIZATION,frasers_00394
UOL,Wing Tai,PERSON,frasers_00394
URA,Urban Redevelopment,ORGANIZATION,hdb_00142
URA,Urban Redevelopment Authority,ORGANIZATION,cdl_00792
URA,Zouk,ORGANIZATION,hdb_00882
Venture Corp,Wheelock Properties,ORGANIZATION,frasers_00394
Venture Corp,Wing Tai,PERSON,frasers_00394
Wheelock Properties,Wing Tai,PERSON,frasers_00394
